"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income"
34,"Private",133122,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
21,"Private",282484,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
31,"Private",323055,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States",">50K"
28,"Private",214702,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States","<=50K"
32,"Private",116055,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","Black","Female",2977,0,35,"United-States","<=50K"
32,"Private",226696,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,55,"United-States",">50K"
31,"Private",216827,"HS-grad",9,"Separated","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
27,"Private",278122,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K"
25,"Private",131178,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,23,"United-States","<=50K"
33,"Private",73054,"HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K"
21,"Private",96844,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
22,"Private",324922,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
40,"Private",178983,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,30,"United-States",">50K"
30,"Private",151967,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,58,"United-States","<=50K"
24,"Private",278107,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,60,"United-States","<=50K"
22,"Private",221480,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
32,"Private",118551,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,35,,">50K"
21,"Private",518530,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
25,"Private",193787,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,50,"United-States","<=50K"
21,"Private",252253,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
20,"Private",200450,"7th-8th",4,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,52,"United-States","<=50K"
29,"Private",151382,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States","<=50K"
31,"Private",221167,"Prof-school",15,"Divorced","Tech-support","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
35,"Private",196178,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
27,"Private",302422,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
26,"Private",37379,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
34,"Private",212781,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
30,"Private",200192,"Some-college",10,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,45,"United-States","<=50K"
23,"Private",192812,"Bachelors",13,"Never-married","Tech-support","Own-child","White","Female",0,0,40,"United-States","<=50K"
32,"Private",260868,"Bachelors",13,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,40,"United-States",">50K"
26,"Private",109097,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,48,"United-States","<=50K"
36,"Private",171393,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7298,0,55,"United-States",">50K"
36,"Private",73023,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,55,"United-States","<=50K"
27,"Private",113635,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Male",0,0,35,"United-States","<=50K"
31,"Private",594187,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
27,"Private",228476,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K"
21,"Private",126613,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
36,"Private",30267,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States","<=50K"
23,"Private",216811,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,16,"United-States","<=50K"
24,"Private",417668,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,30,"United-States","<=50K"
38,"Private",296317,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Mexico","<=50K"
36,"Private",164898,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
27,"Private",42696,"HS-grad",9,"Married-spouse-absent","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
30,"Private",262994,"Some-college",10,"Divorced","Craft-repair","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
34,"Private",199539,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,48,"United-States",">50K"
21,"Private",331611,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,50,"United-States","<=50K"
32,"Private",299635,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"Germany","<=50K"
32,"Private",209538,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K"
29,"Private",499197,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K"
38,"Private",200220,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
38,"Private",114059,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States","<=50K"
22,"Private",225156,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
21,"Private",377931,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,2377,48,"United-States","<=50K"
28,"Private",226891,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Asian-Pac-Islander","Female",0,0,30,,"<=50K"
32,"Private",201988,"Prof-school",15,"Married-civ-spouse","Sales","Husband","White","Male",4508,0,40,,"<=50K"
40,"Private",287008,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,55,"Germany",">50K"
23,"Private",151910,"Bachelors",13,"Never-married","Machine-op-inspct","Own-child","White","Female",0,1719,40,"United-States","<=50K"
25,"Private",231714,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
31,"Private",110643,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,55,"United-States",">50K"
33,"Private",148261,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
20,"Private",333843,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
35,"Private",296478,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
29,"Private",119052,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
33,"Private",168981,"1st-4th",2,"Never-married","Sales","Own-child","White","Female",0,0,24,"United-States","<=50K"
25,"Private",509866,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,78,"United-States","<=50K"
39,"Private",249720,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,60,"United-States","<=50K"
37,"Private",193815,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K"
27,"Private",255582,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
39,"Private",204527,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K"
33,"Private",175479,"5th-6th",3,"Never-married","Other-service","Unmarried","White","Female",0,0,40,"Mexico","<=50K"
20,"Private",238917,"11th",7,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,32,"Mexico","<=50K"
32,"Private",205581,"Some-college",10,"Separated","Tech-support","Unmarried","White","Female",0,0,50,"United-States","<=50K"
23,"Private",259496,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","<=50K"
37,"Private",340599,"11th",7,"Separated","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
31,"Private",62932,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
25,"Private",44861,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
28,"Private",336951,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
28,"Private",210313,"10th",6,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,40,"Mexico","<=50K"
21,"Private",209955,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,48,"United-States","<=50K"
33,"Private",182246,"HS-grad",9,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
24,"Private",130741,"Bachelors",13,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K"
20,"Private",48121,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
21,"Private",304302,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K"
35,"Private",243357,"11th",7,"Separated","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
26,"Private",32276,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
35,"Private",110538,"HS-grad",9,"Divorced","Farming-fishing","Not-in-family","White","Male",0,0,70,"United-States","<=50K"
25,"Private",257310,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
36,"Private",223433,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",7688,0,50,"United-States",">50K"
37,"Private",87076,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K"
25,"Private",193379,"Assoc-acdm",12,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
29,"Private",59732,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K"
34,"Private",192900,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
40,"Private",272960,"Assoc-acdm",12,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,42,"United-States",">50K"
38,"Private",241962,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
24,"Private",121023,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
22,"Private",163911,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,20,"United-States","<=50K"
31,"Private",191834,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
28,"Private",204734,"Some-college",10,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,40,"United-States","<=50K"
39,"Private",365739,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
26,"Private",50103,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
38,"Private",283293,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States","<=50K"
30,"Private",348592,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,44,"United-States","<=50K"
28,"Private",173944,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
32,"Private",172375,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,38,"United-States","<=50K"
36,"Private",191335,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,56,"United-States","<=50K"
21,"Private",247779,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,38,"United-States","<=50K"
37,"Private",95855,"HS-grad",9,"Divorced","Protective-serv","Unmarried","White","Female",0,0,40,"United-States","<=50K"
31,"Private",74501,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,30,"United-States","<=50K"
35,"Private",198341,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,,"<=50K"
26,"Private",198801,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K"
23,"Private",180837,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","Black","Female",0,0,40,"United-States","<=50K"
33,"Private",159548,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,38,"United-States","<=50K"
34,"Private",110554,"HS-grad",9,"Divorced","Sales","Own-child","White","Female",0,0,35,"United-States","<=50K"
38,"Private",103474,"Assoc-voc",11,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
21,"Private",138768,"Some-college",10,"Never-married","Sales","Other-relative","White","Male",0,0,40,"United-States","<=50K"
35,"Private",244803,"HS-grad",9,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,40,"Peru","<=50K"
30,"Private",206322,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,73,"United-States",">50K"
39,"Private",272338,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,25,"United-States","<=50K"
32,"Private",177675,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
25,"Private",212304,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","White","Male",0,0,40,"United-States","<=50K"
39,"Private",240841,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,25,"United-States","<=50K"
28,"Private",198197,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,55,"United-States",">50K"
40,"Private",72791,"Some-college",10,"Never-married","Craft-repair","Own-child","Black","Male",0,0,40,"United-States","<=50K"
24,"Private",275395,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,50,"United-States","<=50K"
35,"Private",31269,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
35,"Private",35945,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
36,"Private",252231,"Preschool",1,"Never-married","Machine-op-inspct","Not-in-family","Black","Male",0,0,40,"Puerto-Rico","<=50K"
30,"Private",128016,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,55,"United-States","<=50K"
